Filavacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.9292,0.0905,18.6RG,102.1RG,53.6RG,200.5RG,,,,,,,,,,,,,,,,,,,,,6,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,0.3829,89.3RG,35.2RG,80.2RG,21.5RG,,,,,,,,,,,,,,,,,,,,,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,0.0969,104.15RG,12.3,58.3,62.3,159.3,57.3,43.15,203.2,,,,,,,,,,,,,,,,,1,3,3,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.988,0.0913,42.6RG,31.7RG,10.5RG,66.7,26.7,22.14,58.15,,,,,,,,,,,,,,,,,,6,7,5,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.6254,0.0564,106.3RG,104.3RG,88.3RG,96.5RG,83.15RG,217.2,94.6,119.2,,,,,,,,,,,,,,,,,3,3,3,5,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,0.0734,10.6RG,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0.8124,0.0805,95.3RG,127.3RG,53.15RG,101.3RG,165.3RG,185.3,198.3,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.9908,0.1337,88.6RG,29.14RG,178.2,189.2,,,,,,,,,,,,,,,,,,,,,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,0.1294,86.15RG,120.2RG,30.1RG,38.6RG,,,,,,,,,,,,,,,,,,,,,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.7509,0.0738,98.7RG,67.7RG,42.7RG,42.2RG,124.2RG,100.3,,,,,,,,,,,,,,,,,,,7,7,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,0.1077,149.5RG,3.2RG,18.7,7.13,51.7,13.6,14.6,,,,,,,,,,,,,,,,,,5,2,7,1,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,0.0977,76.15RG,210.5RG,17.13,138.3,27.15,,,,,,,,,,,,,,,,,,,,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,0.15,53.1RG,109.2RG,8.1RG,93.2RG,38.7RG,38.2RG,132.2RG,54.2RG,173.2,,,,,,,,,,,,,,,,1,2,1,2,7,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,0.0672,155.2RG,59.1RG,35.1RG,211.5RG,103.2RG,,,,,,,,,,,,,,,,,,,,2,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,0.0992,79.7RG,76.1RG,172.2RG,94.1RG,,,,,,,,,,,,,,,,,,,,,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0.0848,2.13RG,29.1RG,36.6RG,10.8,,,,,,,,,,,,,,,,,,,,,1,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0.1625,69.1RG,76.2RG,168.2RG,36.5RG,82.5RG,158.5RG,32.13RG,,,,,,,,,,,,,,,,,,1,2,2,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,0.0974,142.3RG,33.2RG,203.3RG,109.7RG,94.5RG,5.4RG,,,,,,,,,,,,,,,,,,,3,2,3,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0.0992,53.2RG,30.2RG,246.2RG,97.1,31.2,103.15,73.3,151.3,50.15,,,,,,,,,,,,,,,,2,2,2,1,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,0.0709,241.2RG,118.2RG,120.3,,,,,,,,,,,,,,,,,,,,,,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,0.0986,67.2RG,51.2RG,47.1RG,15.1RG,107.7,,,,,,,,,,,,,,,,,,,,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,0.0967,145.2RG,44.6,95.15,,,,,,,,,,,,,,,,,,,,,,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,0.0987,80.3RG,145.3RG,117.3RG,98.15,76.3,173.3,,,,,,,,,,,,,,,,,,,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
